Date,County,ED Visit Count,Hospitalization Count
2020-06-02,Benton,0,0
2020-06-03,Benton,0,0
2020-06-04,Benton,0,0
2020-06-05,Benton,0,0
2020-06-06,Benton,0,0
2020-06-07,Benton,0,0
2020-06-08,Benton,2,2
2020-06-09,Benton,0,0
2020-06-10,Benton,0,0
2020-06-11,Benton,0,0
2020-06-12,Benton,0,0
2020-06-13,Benton,0,0
2020-06-14,Benton,0,0
2020-06-15,Benton,0,0
2020-06-16,Benton,0,0
2020-06-17,Benton,0,0
2020-06-18,Benton,0,0
2020-06-19,Benton,0,0
2020-06-20,Benton,1,1
2020-06-21,Benton,0,0
2020-06-22,Benton,0,0
2020-06-23,Benton,0,0
2020-06-24,Benton,0,0
2020-06-25,Benton,1,0
2020-06-26,Benton,0,0
2020-06-27,Benton,2,2
2020-06-28,Benton,0,0
2020-06-29,Benton,0,0
2020-06-30,Benton,0,0
2020-07-01,Benton,0,0
2020-07-02,Benton,2,0
2020-07-03,Benton,0,0
2020-07-04,Benton,0,0
2020-07-05,Benton,0,0
2020-07-06,Benton,1,0
2020-07-07,Benton,0,0
2020-07-08,Benton,0,0
2020-07-09,Benton,0,0
2020-07-10,Benton,1,1
2020-07-11,Benton,1,0
2020-07-12,Benton,0,0
2020-07-13,Benton,0,0
2020-07-14,Benton,0,0
2020-07-15,Benton,0,0
2020-07-16,Benton,0,0
2020-07-17,Benton,0,0
2020-07-18,Benton,0,0
2020-07-19,Benton,0,0
2020-07-20,Benton,1,0
2020-07-21,Benton,0,0
2020-07-22,Benton,0,0
2020-07-23,Benton,0,0
2020-07-24,Benton,0,0
2020-07-25,Benton,0,0
2020-07-26,Benton,0,0
2020-07-27,Benton,0,0
2020-07-28,Benton,0,0
2020-07-29,Benton,0,0
2020-07-30,Benton,0,0
2020-07-31,Benton,2,0
2020-08-01,Benton,0,0
2020-08-02,Benton,0,0
2020-08-03,Benton,1,0
2020-08-04,Benton,0,0
2020-08-05,Benton,0,0
2020-08-06,Benton,0,0
2020-08-07,Benton,0,0
2020-08-08,Benton,1,0
2020-08-09,Benton,0,0
2020-08-10,Benton,0,0
2020-08-11,Benton,1,0
2020-08-12,Benton,0,0
2020-08-13,Benton,2,0
2020-08-14,Benton,0,0
2020-08-15,Benton,0,0
2020-08-16,Benton,0,0
2020-08-17,Benton,0,0
2020-08-18,Benton,0,0
2020-08-19,Benton,0,0
2020-08-20,Benton,0,0
2020-08-21,Benton,1,1
2020-08-22,Benton,1,1
2020-08-23,Benton,0,0
2020-08-24,Benton,0,0
2020-08-25,Benton,0,0
2020-08-26,Benton,1,0
2020-08-27,Benton,0,0
2020-08-28,Benton,1,0
2020-08-29,Benton,0,0
2020-08-30,Benton,0,0
2020-08-31,Benton,0,0
2020-09-01,Benton,0,0
2020-09-02,Benton,0,0
2020-09-03,Benton,1,0
2020-09-04,Benton,0,0
2020-09-05,Benton,0,0
2020-09-06,Benton,0,0
2020-09-07,Benton,0,1
2020-09-08,Benton,0,0
2020-09-09,Benton,0,0
2020-09-10,Benton,1,1
2020-09-11,Benton,0,0
2020-09-12,Benton,0,0
2020-09-13,Benton,0,0
2020-09-14,Benton,0,0
2020-09-15,Benton,0,0
2020-09-16,Benton,0,1
2020-09-17,Benton,0,0
2020-09-18,Benton,0,0
2020-09-19,Benton,0,0
2020-09-20,Benton,0,0
2020-09-21,Benton,0,0
2020-09-22,Benton,0,0
2020-09-23,Benton,0,0
2020-09-24,Benton,1,0
2020-09-25,Benton,0,1
2020-09-26,Benton,0,1
2020-09-27,Benton,0,0
2020-09-28,Benton,0,0
2020-09-29,Benton,0,0
2020-09-30,Benton,0,0
2020-10-01,Benton,0,0
2020-10-02,Benton,0,0
2020-10-03,Benton,0,0
2020-10-04,Benton,0,2
2020-10-05,Benton,0,0
2020-10-06,Benton,1,0
2020-10-07,Benton,0,0
2020-10-08,Benton,0,0
2020-10-09,Benton,0,0
2020-10-10,Benton,0,0
2020-10-11,Benton,0,0
2020-10-12,Benton,1,0
2020-10-13,Benton,0,0
2020-10-14,Benton,0,0
2020-10-15,Benton,0,0
2020-10-16,Benton,0,0
2020-10-17,Benton,0,0
2020-10-18,Benton,0,0
2020-10-19,Benton,0,0
2020-10-20,Benton,0,0
2020-10-21,Benton,0,0
2020-10-22,Benton,0,1
2020-10-23,Benton,0,0
2020-10-24,Benton,0,0
2020-10-25,Benton,0,0
2020-10-26,Benton,0,0
2020-10-27,Benton,0,0
2020-10-28,Benton,0,0
2020-10-29,Benton,0,1
2020-10-30,Benton,0,1
2020-10-31,Benton,0,0
2020-11-01,Benton,0,1
2020-11-02,Benton,0,1
2020-11-03,Benton,1,0
2020-11-04,Benton,1,0
2020-11-05,Benton,1,1
2020-11-06,Benton,3,0
2020-11-07,Benton,1,0
2020-11-08,Benton,0,0
2020-11-09,Benton,2,1
2020-11-10,Benton,3,0
2020-11-11,Benton,5,1
2020-11-12,Benton,0,0
2020-11-13,Benton,1,0
2020-11-14,Benton,1,0
2020-11-15,Benton,0,1
2020-03-01,Blackford,0,1
2020-03-02,Blackford,1,0
2020-03-03,Blackford,0,0
2020-03-04,Blackford,0,0
2020-03-05,Blackford,0,0
2020-03-06,Blackford,0,0
2020-03-07,Blackford,0,0
2020-03-08,Blackford,0,0
2020-03-09,Blackford,0,0
2020-03-10,Blackford,0,0
2020-03-11,Blackford,0,0
2020-03-12,Blackford,0,0
2020-03-13,Blackford,0,0
2020-03-14,Blackford,0,0
2020-03-15,Blackford,0,0
2020-03-16,Blackford,0,0
2020-03-17,Blackford,1,0
2020-03-18,Blackford,1,0
2020-03-19,Blackford,0,0
2020-03-20,Blackford,0,0
2020-03-21,Blackford,0,0
2020-03-22,Blackford,0,0
2020-03-23,Blackford,0,0
2020-03-24,Blackford,0,0
2020-03-25,Blackford,0,0
2020-03-26,Blackford,0,0
2020-03-27,Blackford,0,0
2020-03-28,Blackford,0,0
2020-03-29,Blackford,0,0
2020-03-30,Blackford,0,0
2020-03-31,Blackford,0,0
2020-04-01,Blackford,1,1
2020-04-02,Blackford,1,0
2020-04-03,Blackford,0,0
2020-04-04,Blackford,1,0
2020-04-05,Blackford,0,0
2020-04-06,Blackford,0,0
2020-04-07,Blackford,0,0
2020-04-08,Blackford,0,0
2020-04-09,Blackford,0,0
2020-04-10,Blackford,0,0
2020-04-11,Blackford,0,0
2020-04-12,Blackford,0,0
2020-04-13,Blackford,0,0
2020-04-14,Blackford,0,0
2020-04-15,Blackford,0,0
2020-04-16,Blackford,0,0
2020-04-17,Blackford,0,0
2020-04-18,Blackford,0,0
2020-04-19,Blackford,1,1
2020-04-20,Blackford,0,0
2020-04-21,Blackford,0,0
2020-04-22,Blackford,0,0
2020-04-23,Blackford,0,0
2020-04-24,Blackford,0,0
2020-04-25,Blackford,0,0
2020-04-26,Blackford,0,0
2020-04-27,Blackford,0,0
2020-04-28,Blackford,0,0
2020-04-29,Blackford,0,0
2020-04-30,Blackford,0,0
2020-05-01,Blackford,1,0
2020-05-02,Blackford,1,0
2020-05-03,Blackford,0,0
2020-05-04,Blackford,0,0
2020-05-05,Blackford,0,0
2020-05-06,Blackford,0,0
2020-05-07,Blackford,0,0
2020-05-08,Blackford,0,0
2020-05-09,Blackford,0,0
2020-05-10,Blackford,0,0
2020-05-11,Blackford,0,0
2020-05-12,Blackford,0,0
2020-05-13,Blackford,0,0
2020-05-14,Blackford,0,0
2020-05-15,Blackford,0,0
2020-05-16,Blackford,0,0
2020-05-17,Blackford,0,0
2020-05-18,Blackford,0,0
2020-05-19,Blackford,0,0
2020-05-20,Blackford,1,1
2020-05-21,Blackford,0,0
2020-05-22,Blackford,0,0
2020-05-23,Blackford,1,0
2020-05-24,Blackford,0,0
2020-05-25,Blackford,2,1
2020-05-26,Blackford,0,0
2020-05-27,Blackford,0,0
2020-05-28,Blackford,0,0
2020-05-29,Blackford,1,1
2020-05-30,Blackford,0,0
2020-05-31,Blackford,0,0
2020-06-01,Blackford,0,0
2020-06-02,Blackford,1,0
2020-06-03,Blackford,2,1
2020-06-04,Blackford,0,0
2020-06-05,Blackford,1,0
2020-06-06,Blackford,0,0
2020-06-07,Blackford,0,0
2020-06-08,Blackford,0,0
2020-06-09,Blackford,0,0
2020-06-10,Blackford,0,0
2020-06-11,Blackford,0,0
2020-06-12,Blackford,0,0
2020-06-13,Blackford,0,0
2020-06-14,Blackford,0,0
2020-06-15,Blackford,1,0
2020-06-16,Blackford,0,0
2020-06-17,Blackford,2,1
2020-06-18,Blackford,1,0
2020-06-19,Blackford,0,0
2020-06-20,Blackford,0,0
2020-06-21,Blackford,0,1
2020-06-22,Blackford,0,0
2020-06-23,Blackford,1,1
2020-06-24,Blackford,1,1
2020-06-25,Blackford,0,0
2020-06-26,Blackford,0,0
2020-06-27,Blackford,0,0
2020-06-28,Blackford,1,0
2020-06-29,Blackford,0,0
2020-06-30,Blackford,0,0
2020-07-01,Blackford,0,0
2020-07-02,Blackford,0,1
2020-07-03,Blackford,1,1
2020-07-04,Blackford,1,0
2020-07-05,Blackford,1,0
2020-07-06,Blackford,0,0
2020-07-07,Blackford,0,0
2020-07-08,Blackford,2,0
2020-07-09,Blackford,0,0
2020-07-10,Blackford,0,0
2020-07-11,Blackford,0,0
2020-07-12,Blackford,1,1
2020-07-13,Blackford,0,0
2020-07-14,Blackford,0,0
2020-07-15,Blackford,1,0
2020-07-16,Blackford,1,1
2020-07-17,Blackford,1,0
2020-07-18,Blackford,0,0
2020-07-19,Blackford,0,0
2020-07-20,Blackford,0,0
2020-07-21,Blackford,0,0
2020-07-22,Blackford,0,0
2020-07-23,Blackford,0,0
2020-07-24,Blackford,0,0
2020-07-25,Blackford,0,0
2020-07-26,Blackford,0,0
2020-07-27,Blackford,0,0
2020-07-28,Blackford,0,0
2020-07-29,Blackford,0,0
2020-07-30,Blackford,1,0
2020-07-31,Blackford,0,1
2020-08-01,Blackford,1,0
2020-08-02,Blackford,0,0
2020-08-03,Blackford,0,0
2020-08-04,Blackford,3,1
2020-08-05,Blackford,1,0
2020-08-06,Blackford,0,0
2020-08-07,Blackford,1,1
2020-08-08,Blackford,0,0
2020-08-09,Blackford,0,0
2020-08-10,Blackford,1,0
2020-08-11,Blackford,1,0
2020-08-12,Blackford,0,0
2020-08-13,Blackford,0,0
2020-08-14,Blackford,1,0
2020-08-15,Blackford,0,0
2020-08-16,Blackford,1,0
2020-08-17,Blackford,1,1
2020-08-18,Blackford,1,1
2020-08-19,Blackford,0,1
2020-08-20,Blackford,0,0
2020-08-21,Blackford,1,0
2020-08-22,Blackford,0,0
2020-08-23,Blackford,0,0
2020-08-24,Blackford,0,0
2020-08-25,Blackford,2,0
2020-08-26,Blackford,1,0
2020-08-27,Blackford,0,0
2020-08-28,Blackford,0,0
2020-08-29,Blackford,0,0
2020-08-30,Blackford,0,0
2020-08-31,Blackford,1,0
2020-09-01,Blackford,1,1
2020-09-02,Blackford,0,0
2020-09-03,Blackford,0,0
2020-09-04,Blackford,0,0
2020-09-05,Blackford,1,0
2020-09-06,Blackford,1,1
2020-09-07,Blackford,1,0
2020-09-08,Blackford,0,0
2020-09-09,Blackford,0,0
2020-09-10,Blackford,0,0
2020-09-11,Blackford,5,2
2020-09-12,Blackford,0,0
2020-09-13,Blackford,0,0
2020-09-14,Blackford,2,1
2020-09-15,Blackford,4,1
2020-09-16,Blackford,0,0
2020-09-17,Blackford,0,0
2020-09-18,Blackford,0,0
2020-09-19,Blackford,0,0
2020-09-20,Blackford,0,0
2020-09-21,Blackford,0,0
2020-09-22,Blackford,1,1
2020-09-23,Blackford,0,0
2020-09-24,Blackford,1,0
2020-09-25,Blackford,2,1
2020-09-26,Blackford,1,1
2020-09-27,Blackford,0,0
2020-09-28,Blackford,0,1
2020-09-29,Blackford,2,1
2020-09-30,Blackford,2,1
2020-10-01,Blackford,2,1
2020-10-02,Blackford,1,2
2020-10-03,Blackford,2,0
2020-10-04,Blackford,1,0
2020-10-05,Blackford,1,2
2020-10-06,Blackford,0,0
2020-10-07,Blackford,2,0
2020-10-08,Blackford,1,0
2020-10-09,Blackford,2,0
2020-10-10,Blackford,0,0
2020-10-11,Blackford,3,0
2020-10-12,Blackford,1,0
2020-10-13,Blackford,3,0
2020-10-14,Blackford,1,0
2020-10-15,Blackford,0,1
2020-10-16,Blackford,2,1
2020-10-17,Blackford,0,0
2020-10-18,Blackford,2,1
2020-10-19,Blackford,1,0
2020-10-20,Blackford,1,0
2020-10-21,Blackford,2,0
2020-10-22,Blackford,1,1
2020-10-23,Blackford,1,0
2020-10-24,Blackford,0,0
2020-10-25,Blackford,1,0
2020-10-26,Blackford,1,0
2020-10-27,Blackford,0,0
2020-10-28,Blackford,1,0
2020-10-29,Blackford,1,0
2020-10-30,Blackford,2,1
2020-10-31,Blackford,0,0
2020-11-01,Blackford,1,1
2020-11-02,Blackford,1,1
2020-11-03,Blackford,1,0
2020-11-04,Blackford,0,0
2020-11-05,Blackford,2,0
2020-11-06,Blackford,1,0
2020-11-07,Blackford,0,0
2020-11-08,Blackford,0,0
2020-11-09,Blackford,5,3
2020-11-10,Blackford,1,0
2020-11-11,Blackford,1,0
2020-11-12,Blackford,1,0
2020-11-13,Blackford,0,0
2020-11-14,Blackford,3,0
2020-11-15,Blackford,1,0
2020-03-01,Boone,0,0
2020-03-02,Boone,0,0
2020-03-03,Boone,0,0
2020-03-04,Boone,0,0
2020-03-05,Boone,0,0
2020-03-06,Boone,1,0
2020-03-07,Boone,0,0
2020-03-08,Boone,0,0
2020-03-09,Boone,1,0
2020-03-10,Boone,0,1
2020-03-11,Boone,1,0
2020-03-12,Boone,0,0
2020-03-13,Boone,1,0
2020-03-14,Boone,0,0
2020-03-15,Boone,0,0
2020-03-16,Boone,2,0
2020-03-17,Boone,0,0
2020-03-18,Boone,2,2
2020-03-19,Boone,0,0
2020-03-20,Boone,2,2
2020-03-21,Boone,1,0
2020-03-22,Boone,2,2
2020-03-23,Boone,1,2
2020-03-24,Boone,0,0
2020-03-25,Boone,1,0
2020-03-26,Boone,3,1
2020-03-27,Boone,2,0
2020-03-28,Boone,1,0
2020-03-29,Boone,4,1
2020-03-30,Boone,3,0
2020-03-31,Boone,4,2
2020-04-01,Boone,4,6
2020-04-02,Boone,1,0
2020-04-03,Boone,3,1
2020-04-04,Boone,1,0
2020-04-05,Boone,3,1
2020-04-06,Boone,3,1
2020-04-07,Boone,2,1
2020-04-08,Boone,3,2
2020-04-09,Boone,1,1
2020-04-10,Boone,2,3
2020-04-11,Boone,1,0
2020-04-12,Boone,0,0
2020-04-13,Boone,1,0
2020-04-14,Boone,3,1
2020-04-15,Boone,2,0
2020-04-16,Boone,1,0
2020-04-17,Boone,5,1
2020-04-18,Boone,3,1
2020-04-19,Boone,2,1
2020-04-20,Boone,0,1
2020-04-21,Boone,2,2
2020-04-22,Boone,0,0
2020-04-23,Boone,0,0
2020-04-24,Boone,3,2
2020-04-25,Boone,0,0
2020-04-26,Boone,1,0
2020-04-27,Boone,3,3
2020-04-28,Boone,0,0
2020-04-29,Boone,1,0
2020-04-30,Boone,0,1
2020-05-01,Boone,2,1
2020-05-02,Boone,2,1
2020-05-03,Boone,0,0
2020-05-04,Boone,0,0
2020-05-05,Boone,0,0
2020-05-06,Boone,1,2
2020-05-07,Boone,1,0
2020-05-08,Boone,2,1
2020-05-09,Boone,0,1
2020-05-10,Boone,0,0
2020-05-11,Boone,1,0
2020-05-12,Boone,1,0
2020-05-13,Boone,2,0
2020-05-14,Boone,0,0
2020-05-15,Boone,1,0
2020-05-16,Boone,1,1
2020-05-17,Boone,2,1
2020-05-18,Boone,2,0
2020-05-19,Boone,2,1
2020-05-20,Boone,2,0
2020-05-21,Boone,1,2
2020-05-22,Boone,0,0
2020-05-23,Boone,0,0
2020-05-24,Boone,3,0
2020-05-25,Boone,2,1
2020-05-26,Boone,1,1
2020-05-27,Boone,1,1
2020-05-28,Boone,2,0
2020-05-29,Boone,1,0
2020-05-30,Boone,0,0
2020-05-31,Boone,0,0
2020-06-01,Boone,2,0
2020-06-02,Boone,1,0
2020-06-03,Boone,1,0
2020-06-04,Boone,1,0
2020-06-05,Boone,0,0
2020-06-06,Boone,0,0
2020-06-07,Boone,0,0
2020-06-08,Boone,1,0
2020-06-09,Boone,0,0
2020-06-10,Boone,0,0
2020-06-11,Boone,0,0
2020-06-12,Boone,1,0
2020-06-13,Boone,0,0
2020-06-14,Boone,0,0
2020-06-15,Boone,0,0
2020-06-16,Boone,1,1
2020-06-17,Boone,0,0
2020-06-18,Boone,0,0
2020-06-19,Boone,0,0
2020-06-20,Boone,1,0
2020-06-21,Boone,0,0
2020-06-22,Boone,3,0
2020-06-23,Boone,0,0
2020-06-24,Boone,1,0
2020-06-25,Boone,3,1
2020-06-26,Boone,1,1
2020-06-27,Boone,0,0
2020-06-28,Boone,2,0
2020-06-29,Boone,2,2
2020-06-30,Boone,2,0
2020-07-01,Boone,0,0
2020-07-02,Boone,1,0
2020-07-03,Boone,1,0
2020-07-04,Boone,1,1
2020-07-05,Boone,1,0
2020-07-06,Boone,1,1
2020-07-07,Boone,0,0
2020-07-08,Boone,1,0
2020-07-09,Boone,1,0
2020-07-10,Boone,3,4
2020-07-11,Boone,4,0
2020-07-12,Boone,1,1
2020-07-13,Boone,1,0
2020-07-14,Boone,2,0
2020-07-15,Boone,1,0
2020-07-16,Boone,2,0
2020-07-17,Boone,5,0
2020-07-18,Boone,1,0
2020-07-19,Boone,0,0
2020-07-20,Boone,1,0
2020-07-21,Boone,1,0
2020-07-22,Boone,3,0
2020-07-23,Boone,1,0
2020-07-24,Boone,0,0
2020-07-25,Boone,6,1
2020-07-26,Boone,1,0
2020-07-27,Boone,0,0
2020-07-28,Boone,0,0
2020-07-29,Boone,1,0
2020-07-30,Boone,1,0
2020-07-31,Boone,1,0
2020-08-01,Boone,0,0
2020-08-02,Boone,0,0
2020-08-03,Boone,1,1
2020-08-04,Boone,4,1
2020-08-05,Boone,0,0
2020-08-06,Boone,1,1
2020-08-07,Boone,0,0
2020-08-08,Boone,0,0
2020-08-09,Boone,1,0
2020-08-10,Boone,1,1
2020-08-11,Boone,1,1
2020-08-12,Boone,1,1
2020-08-13,Boone,0,0
2020-08-14,Boone,0,0
2020-08-15,Boone,2,1
2020-08-16,Boone,0,0
2020-08-17,Boone,4,0
2020-08-18,Boone,1,0
2020-08-19,Boone,2,0
2020-08-20,Boone,2,0
2020-08-21,Boone,0,0
2020-08-22,Boone,3,1
2020-08-23,Boone,1,0
2020-08-24,Boone,4,0
2020-08-25,Boone,1,0
2020-08-26,Boone,3,1
2020-08-27,Boone,2,1
2020-08-28,Boone,1,0
2020-08-29,Boone,0,0
2020-08-30,Boone,2,0
2020-08-31,Boone,2,0
2020-09-01,Boone,1,0
2020-09-02,Boone,0,0
2020-09-03,Boone,1,0
2020-09-04,Boone,1,0
2020-09-05,Boone,0,0
2020-09-06,Boone,1,0
2020-09-07,Boone,1,0
2020-09-08,Boone,1,2
2020-09-09,Boone,1,0
2020-09-10,Boone,0,0
2020-09-11,Boone,3,0
2020-09-12,Boone,3,0
2020-09-13,Boone,0,0
2020-09-14,Boone,0,0
2020-09-15,Boone,0,0
2020-09-16,Boone,0,0
2020-09-17,Boone,1,0
2020-09-18,Boone,1,0
2020-09-19,Boone,0,0
2020-09-20,Boone,2,0
2020-09-21,Boone,0,0
2020-09-22,Boone,0,0
2020-09-23,Boone,2,0
2020-09-24,Boone,2,0
2020-09-25,Boone,1,1
2020-09-26,Boone,0,0
2020-09-27,Boone,1,0
2020-09-28,Boone,3,1
2020-09-29,Boone,3,0
2020-09-30,Boone,1,0
2020-10-01,Boone,3,2
2020-10-02,Boone,2,0
2020-10-03,Boone,0,0
2020-10-04,Boone,3,0
2020-10-05,Boone,2,1
2020-10-06,Boone,1,0
2020-10-07,Boone,2,0
2020-10-08,Boone,3,1
2020-10-09,Boone,0,0
2020-10-10,Boone,1,0
2020-10-11,Boone,0,0
2020-10-12,Boone,3,2
2020-10-13,Boone,1,1
2020-10-14,Boone,2,1
2020-10-15,Boone,2,1
2020-10-16,Boone,3,2
2020-10-17,Boone,2,1
2020-10-18,Boone,0,1
2020-10-19,Boone,2,0
2020-10-20,Boone,4,0
2020-10-21,Boone,2,0
2020-10-22,Boone,5,2
2020-10-23,Boone,1,1
2020-10-24,Boone,2,1
2020-10-25,Boone,2,0
2020-10-26,Boone,3,0
2020-10-27,Boone,2,0
2020-10-28,Boone,4,0
2020-10-29,Boone,5,1
2020-10-30,Boone,1,1
2020-10-31,Boone,2,0
2020-11-01,Boone,3,1
2020-11-02,Boone,2,0
2020-11-03,Boone,3,1
2020-11-04,Boone,7,1
2020-11-05,Boone,6,0
2020-11-06,Boone,4,1
2020-11-07,Boone,2,0
2020-11-08,Boone,8,1
2020-11-09,Boone,8,1
2020-11-10,Boone,6,1
2020-11-11,Boone,2,1
2020-11-12,Boone,3,1
2020-11-13,Boone,3,0
2020-11-14,Boone,8,1
2020-11-15,Boone,0,0
2020-03-01,Brown,0,0
2020-03-02,Brown,0,0
2020-03-03,Brown,0,0
2020-03-04,Brown,0,0
2020-03-05,Brown,0,0
2020-03-06,Brown,0,0
2020-03-07,Brown,0,0
2020-03-08,Brown,0,0
2020-03-09,Brown,0,0
2020-03-10,Brown,0,0
2020-03-11,Brown,0,0
2020-03-12,Brown,0,0
2020-03-13,Brown,0,0
2020-03-14,Brown,0,1
2020-03-15,Brown,0,0
2020-03-16,Brown,0,0
2020-03-17,Brown,1,1
2020-03-18,Brown,1,0
2020-03-19,Brown,0,0
2020-03-20,Brown,1,1
2020-03-21,Brown,0,0
2020-03-22,Brown,0,0
2020-03-23,Brown,0,0
2020-03-24,Brown,0,0
2020-03-25,Brown,0,0
2020-03-26,Brown,0,0
2020-03-27,Brown,1,0
2020-03-28,Brown,0,0
2020-03-29,Brown,0,0
2020-03-30,Brown,0,0
2020-03-31,Brown,0,0
2020-04-01,Brown,0,0
2020-04-02,Brown,0,0
2020-04-03,Brown,0,0
2020-04-04,Brown,0,0
2020-04-05,Brown,0,0
2020-04-06,Brown,0,0
2020-04-07,Brown,0,0
2020-04-08,Brown,0,1
2020-04-09,Brown,0,0
2020-04-10,Brown,0,0
2020-04-11,Brown,1,1
2020-04-12,Brown,0,0
2020-04-13,Brown,2,1
2020-04-14,Brown,0,0
2020-04-15,Brown,0,0
2020-04-16,Brown,0,0
2020-04-17,Brown,0,0
2020-04-18,Brown,1,0
2020-04-19,Brown,0,0
2020-04-20,Brown,0,0
2020-04-21,Brown,0,0
2020-04-22,Brown,0,0
2020-04-23,Brown,0,0
2020-04-24,Brown,0,0
2020-04-25,Brown,1,0
2020-04-26,Brown,0,0
2020-04-27,Brown,0,0
2020-04-28,Brown,0,0
2020-04-29,Brown,0,0
2020-04-30,Brown,0,0
2020-05-01,Brown,0,0
2020-05-02,Brown,0,0
2020-05-03,Brown,0,0
2020-05-04,Brown,1,0
2020-05-05,Brown,0,0
2020-05-06,Brown,0,0
2020-05-07,Brown,0,0
2020-05-08,Brown,0,0
2020-05-09,Brown,0,0
2020-05-10,Brown,0,0
2020-05-11,Brown,0,0
2020-05-12,Brown,0,0
2020-05-13,Brown,1,0
2020-05-14,Brown,2,1
2020-05-15,Brown,0,0
2020-05-16,Brown,0,0
2020-05-17,Brown,0,0
2020-05-18,Brown,0,0
2020-05-19,Brown,0,0
2020-05-20,Brown,1,0
2020-05-21,Brown,0,0
2020-05-22,Brown,0,0
2020-05-23,Brown,1,1
2020-05-24,Brown,0,0
2020-05-25,Brown,0,0
2020-05-26,Brown,0,0
2020-05-27,Brown,0,0
2020-05-28,Brown,0,0
2020-05-29,Brown,0,0
2020-05-30,Brown,0,0
2020-05-31,Brown,0,0
2020-06-01,Brown,0,0
2020-06-02,Brown,0,0
2020-06-03,Brown,0,0
2020-06-04,Brown,0,0
2020-06-05,Brown,0,0
2020-06-06,Brown,1,0
2020-06-07,Brown,0,0
2020-06-08,Brown,1,0
2020-06-09,Brown,0,0
2020-06-10,Brown,0,0
2020-06-11,Brown,0,0
2020-06-12,Brown,0,0
2020-06-13,Brown,0,0
2020-06-14,Brown,0,0
2020-06-15,Brown,0,0
2020-06-16,Brown,1,1
2020-06-17,Brown,0,0
2020-06-18,Brown,0,0
2020-06-19,Brown,1,1
2020-06-20,Brown,0,0
2020-06-21,Brown,0,0
2020-06-22,Brown,0,0
2020-06-23,Brown,0,0
2020-06-24,Brown,0,0
2020-06-25,Brown,0,0
2020-06-26,Brown,0,0
2020-06-27,Brown,0,0
2020-06-28,Brown,0,0
2020-06-29,Brown,0,0
2020-06-30,Brown,0,0
2020-07-01,Brown,1,0
2020-07-02,Brown,0,0
2020-07-03,Brown,0,0
2020-07-04,Brown,1,0
2020-07-05,Brown,0,0
2020-07-06,Brown,0,0
2020-07-07,Brown,0,0
2020-07-08,Brown,0,0
2020-07-09,Brown,0,0
2020-07-10,Brown,0,0
2020-07-11,Brown,0,0
2020-07-12,Brown,0,0
2020-07-13,Brown,0,0
2020-07-14,Brown,0,0
2020-07-15,Brown,0,0
2020-07-16,Brown,0,0
2020-07-17,Brown,0,0
2020-07-18,Brown,0,0
2020-07-19,Brown,0,0
2020-07-20,Brown,0,0
2020-07-21,Brown,0,0
2020-07-22,Brown,1,1
2020-07-23,Brown,0,0
2020-07-24,Brown,0,0
2020-07-25,Brown,0,0
2020-07-26,Brown,0,0
2020-07-27,Brown,0,0
2020-07-28,Brown,0,0
2020-07-29,Brown,0,0
2020-07-30,Brown,0,0
2020-07-31,Brown,0,0
2020-08-01,Brown,3,2
2020-08-02,Brown,0,0
2020-08-03,Brown,1,0
2020-08-04,Brown,0,1
2020-08-05,Brown,0,0
2020-08-06,Brown,0,0
2020-08-07,Brown,0,0
2020-08-08,Brown,1,1
2020-08-09,Brown,0,0
2020-08-10,Brown,1,0
2020-08-11,Brown,1,0
2020-08-12,Brown,1,0
2020-08-13,Brown,0,0
2020-08-14,Brown,0,0
2020-08-15,Brown,0,0
2020-08-16,Brown,0,0
2020-08-17,Brown,1,0
2020-08-18,Brown,1,0
2020-08-19,Brown,0,0
2020-08-20,Brown,0,0
2020-08-21,Brown,0,0
2020-08-22,Brown,0,0
2020-08-23,Brown,1,1
2020-08-24,Brown,0,0
2020-08-25,Brown,0,0
2020-08-26,Brown,1,0
2020-08-27,Brown,0,0
2020-08-28,Brown,0,0
2020-08-29,Brown,1,0
2020-08-30,Brown,0,0
2020-08-31,Brown,0,0
2020-09-01,Brown,0,0
2020-09-02,Brown,0,0
2020-09-03,Brown,0,0
2020-09-04,Brown,0,0
2020-09-05,Brown,0,0
2020-09-06,Brown,0,0
2020-09-07,Brown,0,0
2020-09-08,Brown,1,0
2020-09-09,Brown,1,0
2020-09-10,Brown,0,0
2020-09-11,Brown,0,0
2020-09-12,Brown,0,0
2020-09-13,Brown,0,0
2020-09-14,Brown,0,0
2020-09-15,Brown,0,0
2020-09-16,Brown,0,0
2020-09-17,Brown,0,0
2020-09-18,Brown,0,0
2020-09-19,Brown,0,0
2020-09-20,Brown,0,0
2020-09-21,Brown,0,0
2020-09-22,Brown,0,0
2020-09-23,Brown,0,0
2020-09-24,Brown,0,0
2020-09-25,Brown,0,0
2020-09-26,Brown,0,0
2020-09-27,Brown,0,0
2020-09-28,Brown,0,0
2020-09-29,Brown,0,0
2020-09-30,Brown,0,0
2020-10-01,Brown,1,0
2020-10-02,Brown,0,0
2020-10-03,Brown,0,0
2020-10-04,Brown,0,0
2020-10-05,Brown,0,0
2020-10-06,Brown,0,0
2020-10-07,Brown,0,0
2020-10-08,Brown,1,0
2020-10-09,Brown,1,0
2020-10-10,Brown,0,0
2020-10-11,Brown,0,0
2020-10-12,Brown,1,0
2020-10-13,Brown,0,0
